pc,pm,epoch,best_fitness,x1,x2
0.30000000000000004,0.03,14.0,38.842804980935696,11.62775482302705,5.725559933247526
0.30000000000000004,0.03,15.0,38.83117179871876,11.630051651086061,5.725249539698186
0.30000000000000004,0.03,16.0,38.55290733570206,11.642800671347185,5.723560943302855
0.30000000000000004,0.03,17.0,38.5516978249417,11.624847754269261,5.522040897227026
0.30000000000000004,0.03,18.0,38.821635624502605,11.630467440859556,5.725797646662261
0.30000000000000004,0.03,19.0,38.84908033407407,11.626672745738805,5.7251080293218894
0.30000000000000004,0.03,20.0,38.59766946716346,11.632068320168944,5.729403949746018
0.30000000000000004,0.03,21.0,38.794037964207746,11.63334781062372,5.725228063436855
0.30000000000000004,0.03,22.0,38.72472751500968,11.613850518586176,5.724870983446333
0.30000000000000004,0.03,23.0,38.845880194541586,11.625751800673024,5.724421985448102
0.30000000000000004,0.03,24.0,38.826946815031775,11.621243406325414,5.725795196194726
0.30000000000000004,0.03,25.0,38.706469035272356,11.621129550796422,5.6265739488946895
0.30000000000000004,0.03,26.0,38.80536779341669,11.61861994004776,5.7253345768699235
0.30000000000000004,0.03,27.0,38.822163661106494,11.620050122032916,5.724847747215439
0.30000000000000004,0.03,28.0,38.76470376619612,11.635199120133786,5.725131172774187
0.30000000000000004,0.03,29.0,38.83808329998201,11.62202157321415,5.7253137709277
0.30000000000000004,0.04,0.0,38.82604799814271,11.626825481643532,5.723625110357608
0.30000000000000004,0.04,1.0,38.62663861287185,11.62584858667197,5.6217022092942015
0.30000000000000004,0.04,2.0,38.52773884490379,11.618778865483907,5.522323971577476
0.30000000000000004,0.04,3.0,38.78423075474748,11.617490656438445,5.725808193663391
0.30000000000000004,0.04,4.0,38.83287290394405,11.629694332610478,5.725422196012942
0.30000000000000004,0.04,5.0,38.8137073829308,11.625152451715932,5.726840849093381
0.30000000000000004,0.04,6.0,38.666074007620004,12.098835315808502,5.724118836479176
0.30000000000000004,0.04,7.0,38.81519203938525,11.631667202178603,5.725292562581943
0.30000000000000004,0.04,8.0,38.72094454396302,11.63597202277475,5.7266638035442
0.30000000000000004,0.04,9.0,38.84801454950717,11.625407265293443,5.724596766539165
0.30000000000000004,0.04,10.0,38.84479703517053,11.627979686291448,5.725113543927981
0.30000000000000004,0.04,11.0,38.629105532662514,11.617347038343416,5.627363252786314
0.30000000000000004,0.04,12.0,38.77913360986691,11.625819360299717,5.722533130534522
0.30000000000000004,0.04,13.0,38.6757825956914,11.62342661785853,5.72893608507415
0.30000000000000004,0.04,14.0,38.80135068090841,11.630220486118187,5.723444969801623
0.30000000000000004,0.04,15.0,38.74946032127948,11.615387783532759,5.724296548375234
0.30000000000000004,0.04,16.0,38.68719551026874,11.612225567003085,5.724786001612444
0.30000000000000004,0.04,17.0,38.81612950384545,11.622918280339002,5.723474068844177
0.30000000000000004,0.04,18.0,38.74196565698053,11.614723004609502,5.724738398942317
0.30000000000000004,0.04,19.0,38.662428644096366,11.639813278364098,5.725385999256299
0.30000000000000004,0.04,20.0,38.7130109451483,11.626290032434667,5.626865694711899
0.30000000000000004,0.04,21.0,38.611921656178104,11.624122336260978,5.523214808200726
0.30000000000000004,0.04,22.0,38.68600247326872,11.612163445436211,5.724848521415858
0.30000000000000004,0.04,23.0,38.84258272049666,11.628442900270741,5.725052171845343
0.30000000000000004,0.04,24.0,38.76443083811769,11.615927254083262,5.72535690923109
0.30000000000000004,0.04,25.0,38.83421539758501,11.623464608992704,5.726079452157481
0.30000000000000004,0.04,26.0,38.69048167698036,11.618891511527764,5.626360901553202
0.30000000000000004,0.04,27.0,38.74133591247732,11.614638780423158,5.725079013670221
0.30000000000000004,0.04,28.0,38.70894707700325,11.626168490510377,5.721504085265249
0.30000000000000004,0.04,29.0,38.77236813065728,11.630223549580327,5.7273080093430595
0.30000000000000004,0.05,0.0,38.59258452874791,11.614313265473099,5.626995029109169
0.30000000000000004,0.05,1.0,38.80260228776266,11.630182254658093,5.726617387800602
0.30000000000000004,0.05,2.0,38.78280265354323,11.616976268156202,5.724913353443387
0.30000000000000004,0.05,3.0,38.84998060616001,11.62528784584941,5.724894526451684
0.30000000000000004,0.05,4.0,38.84528045894786,11.627865395580047,5.72512284925992
0.30000000000000004,0.05,5.0,38.63824155096037,12.098108797340599,5.724799485937564
0.30000000000000004,0.05,6.0,38.71718332493387,11.613569512312234,5.725444051880154
0.30000000000000004,0.05,7.0,38.80796547238901,11.629267229356458,5.726663419980614
0.30000000000000004,0.05,8.0,38.71650957854895,11.623449153093478,5.626682593672595
0.30000000000000004,0.05,9.0,38.845664486751375,11.627083890379462,5.725510345666137
0.30000000000000004,0.05,10.0,38.84840466468367,11.624559910363493,5.724746824231284
0.30000000000000004,0.05,11.0,38.58726335475352,11.63186885281939,5.621665050937212
0.30000000000000004,0.05,12.0,38.845363993452395,11.623226952994877,5.725047601148821
0.30000000000000004,0.05,13.0,38.66606293631999,12.098643612371834,5.7249718315929705
0.30000000000000004,0.05,14.0,38.80544639296038,11.626934437301166,5.723090453327805
0.30000000000000004,0.05,15.0,38.82387325520898,11.62045942903236,5.725532791712945
0.30000000000000004,0.05,16.0,38.84251807172113,11.62610496266479,5.725858311781892
0.30000000000000004,0.05,17.0,38.82759782203076,11.62386775685922,5.726378693998855
0.30000000000000004,0.05,18.0,38.82840207479577,11.620929705650326,5.725500427283024
0.30000000000000004,0.05,19.0,38.82413887169268,11.629794926271396,5.724123699144982
0.30000000000000004,0.05,20.0,38.68772065465249,12.09988979291602,5.723166501441213
0.30000000000000004,0.05,21.0,38.734833957626705,11.62284618450683,5.625934226538811
0.30000000000000004,0.05,22.0,38.69458691711917,11.626093578723045,5.728760497110999
0.30000000000000004,0.05,23.0,38.82694719335894,11.630584490370085,5.725097571155293
0.30000000000000004,0.05,24.0,38.57937211694766,11.616751895242198,5.525119275450329
0.30000000000000004,0.05,25.0,38.84963054249408,11.624760322208154,5.725137923941995
0.30000000000000004,0.05,26.0,38.81676904225744,11.631577443740564,5.724940795633779
0.30000000000000004,0.05,27.0,38.74778440782374,11.624983984883103,5.62549236358712
0.30000000000000004,0.05,28.0,38.690841975261755,11.638662123654825,5.725436349289158
0.30000000000000004,0.05,29.0,38.80592323122339,11.618759098073323,5.724608512224052
0.30000000000000004,0.060000000000000005,0.0,38.839560150639954,11.622296121895472,5.724739452086555
0.30000000000000004,0.060000000000000005,1.0,38.72885403239395,11.622272713036178,5.626067972471282
0.30000000000000004,0.060000000000000005,2.0,38.704914530440035,11.628918454948865,5.623270239870758
0.30000000000000004,0.060000000000000005,3.0,38.76259508524108,11.625060103090576,5.722257916394867
0.30000000000000004,0.060000000000000005,4.0,38.78208578595583,11.634097540756137,5.725354696476666
0.30000000000000004,0.060000000000000005,5.0,38.801142257354265,11.61841841492567,5.725522397707109
0.30000000000000004,0.060000000000000005,6.0,38.78626456368433,11.617203707690692,5.724894637653382
0.30000000000000004,0.060000000000000005,7.0,38.757155180897044,11.635246441391132,5.72581968073848
0.30000000000000004,0.060000000000000005,8.0,38.74107810914669,11.62570618501956,5.625955006821309
0.30000000000000004,0.060000000000000005,9.0,38.77776096869319,11.617960556336145,5.726368008726256
0.30000000000000004,0.060000000000000005,10.0,38.84565846034478,11.623341303003777,5.724918004385648
0.30000000000000004,0.060000000000000005,11.0,38.765853897100385,11.61809779336142,5.726768996598068
0.30000000000000004,0.060000000000000005,12.0,38.79348519676504,11.628063139605786,5.72291831952273
0.30000000000000004,0.060000000000000005,13.0,38.70402641470834,11.625793829087941,5.623003317382604
0.30000000000000004,0.060000000000000005,14.0,38.811400054358046,11.619301806951054,5.724516380305307
0.30000000000000004,0.060000000000000005,15.0,38.77187592034386,11.634530148184453,5.725664186029116
0.30000000000000004,0.060000000000000005,16.0,38.83030794331673,11.620879234061325,5.725082198190481
0.30000000000000004,0.060000000000000005,17.0,38.72639925055659,11.629244270576795,5.624034609420306
0.30000000000000004,0.060000000000000005,18.0,38.74932729390675,11.615255962830501,5.725638003873594
0.30000000000000004,0.060000000000000005,19.0,38.78861953235848,11.617342673654784,5.725027871715582
0.30000000000000004,0.060000000000000005,20.0,38.64179550247029,11.640244893709262,5.724079016013096
0.30000000000000004,0.060000000000000005,21.0,38.810896706136774,11.627916431657814,5.726785421353137
0.30000000000000004,0.060000000000000005,22.0,38.84665251412661,11.624038154752556,5.724672845847776
0.30000000000000004,0.060000000000000005,23.0,38.57674077371534,11.642827053497419,5.724919017346206
0.30000000000000004,0.060000000000000005,24.0,38.4429580726347,11.611011577450716,5.6218326763897615
0.30000000000000004,0.060000000000000005,25.0,38.79473457477179,11.617837519647933,5.724732541024743
0.30000000000000004,0.060000000000000005,26.0,38.76477147085424,11.629625101398956,5.7225482723485595
0.30000000000000004,0.060000000000000005,27.0,38.78341671411333,11.634022644765924,5.724757705184636
0.30000000000000004,0.060000000000000005,28.0,38.847584660914215,11.626749389092907,5.725393378063956
0.30000000000000004,0.060000000000000005,29.0,38.685197622206736,11.617488047378327,5.625754583234934
0.30000000000000004,0.06999999999999999,0.0,38.67379408548775,11.619883553819548,5.622983693266305
0.30000000000000004,0.06999999999999999,1.0,38.849447965263806,11.626290660664424,5.725216592561544
0.30000000000000004,0.06999999999999999,2.0,38.78455477468133,11.623346644096863,5.722712721371414
0.30000000000000004,0.06999999999999999,3.0,38.849227991144204,11.624759472241653,5.724833791792338
0.30000000000000004,0.06999999999999999,4.0,38.8152981200026,11.631508119337855,5.7255007407293395
0.30000000000000004,0.06999999999999999,5.0,38.84150135187228,11.628619292298875,5.725145084917878
0.30000000000000004,0.06999999999999999,6.0,38.79285729315413,11.626412505069423,5.722801259429424
0.30000000000000004,0.06999999999999999,7.0,38.84855569420194,11.624524581806448,5.725307560674727
0.30000000000000004,0.06999999999999999,8.0,38.836411770495204,11.62525726236444,5.723938624294686
0.30000000000000004,0.06999999999999999,9.0,38.83096670032103,11.627751802060903,5.723897376372251
0.30000000000000004,0.06999999999999999,10.0,38.714518009641814,11.62896122007683,5.728376306707506
0.30000000000000004,0.06999999999999999,11.0,38.83855086066198,11.621983786041952,5.724946567043723
0.30000000000000004,0.06999999999999999,12.0,38.74462992890961,11.627794261771168,5.6253480001951885
0.30000000000000004,0.06999999999999999,13.0,38.70458735002999,11.632090324509464,5.625803320098877
0.30000000000000004,0.06999999999999999,14.0,38.8399151638214,11.628905863917453,5.72507095780864
0.30000000000000004,0.06999999999999999,15.0,38.652139574271175,11.633581048450218,5.623172186803601
0.30000000000000004,0.06999999999999999,16.0,38.820496533549374,11.631242277852303,5.725054243048566
0.30000000000000004,0.06999999999999999,17.0,38.68931005459178,11.638796075722631,5.724986188535553
0.30000000000000004,0.06999999999999999,18.0,38.52273599564715,12.09599283191836,5.7256034621132725
0.30000000000000004,0.06999999999999999,19.0,38.727744619503724,11.62238802436,5.626143969941214
0.30000000000000004,0.06999999999999999,20.0,38.84332321057279,11.622793709162869,5.7250920307743485
0.30000000000000004,0.06999999999999999,21.0,38.85019306527862,11.62583168095713,5.725092036114413
0.30000000000000004,0.06999999999999999,22.0,38.84309638929961,11.626454902813249,5.724289390269036
0.30000000000000004,0.06999999999999999,23.0,38.82787824092211,11.620603256796926,5.72508022716519
0.30000000000000004,0.06999999999999999,24.0,38.8138703559709,11.620411498489794,5.726085555770241
0.30000000000000004,0.06999999999999999,25.0,38.74432589071702,11.628043238852385,5.6248986319607495
0.30000000000000004,0.06999999999999999,26.0,38.84832904070016,11.624242827679991,5.725234652732833
0.30000000000000004,0.06999999999999999,27.0,38.702979053534946,11.613179639172865,5.724238070270244
0.30000000000000004,0.06999999999999999,28.0,38.80397558181277,11.618441973576752,5.724972924505559
0.30000000000000004,0.06999999999999999,29.0,38.73970063678406,11.624618187636113,5.625984884757129
0.30000000000000004,0.08,0.0,38.73207711835961,11.628440867832039,5.721911402258611
0.30000000000000004,0.08,1.0,38.816985003456516,11.6203319536286,5.725905520787193
0.30000000000000004,0.08,2.0,38.81245370686349,11.621578420671149,5.726483764726545
0.30000000000000004,0.08,3.0,38.73071449304474,11.62466664518357,5.626349020805027
0.30000000000000004,0.08,4.0,38.72939657356655,11.622555732114593,5.623975307298518
0.30000000000000004,0.08,5.0,38.80479677547462,11.632419334924004,5.725477708138567
0.30000000000000004,0.08,6.0,38.83086978694171,11.625782421402517,5.726353815432192
0.30000000000000004,0.08,7.0,38.791309302589454,11.633473494772577,5.725383042600981
0.30000000000000004,0.08,8.0,38.837820175155635,11.629229347102724,5.725013269416185
0.30000000000000004,0.08,9.0,38.85012334947771,11.62597372474816,5.725058080650028
0.30000000000000004,0.08,10.0,38.812864318846465,11.631924917344394,5.724966585518261
0.30000000000000004,0.08,11.0,38.82871786104996,11.625542247344864,5.723661931930689
0.30000000000000004,0.08,12.0,38.742271102319506,11.614738451226422,5.724738398222491
0.30000000000000004,0.08,13.0,38.84942289596973,11.626189921873545,5.724836137017036
0.30000000000000004,0.08,14.0,38.693298438679655,11.625132567173015,5.627309188296053
0.30000000000000004,0.08,15.0,38.64870141294396,11.614971339627942,5.722076966105006
0.30000000000000004,0.08,16.0,38.78286291264106,11.62022882205271,5.723126362967437
0.30000000000000004,0.08,17.0,38.79133029181725,11.633560680442208,5.725054981308948
0.30000000000000004,0.08,18.0,38.78958442212748,11.620505550997802,5.726864584112581
0.30000000000000004,0.08,19.0,38.82364776591497,11.620159781924247,5.724980409910425
0.30000000000000004,0.08,20.0,38.81225470493921,11.620346611197231,5.723961078625907
0.30000000000000004,0.08,21.0,38.81051909814926,11.619803794583861,5.7241251012750425
0.30000000000000004,0.08,22.0,38.800903958688906,11.632686031482885,5.725522711956369
0.30000000000000004,0.08,23.0,38.59397107595735,12.097250692726396,5.7249022637432905
0.30000000000000004,0.08,24.0,38.73495925401066,11.621472208060359,5.625147937529897
0.30000000000000004,0.08,25.0,38.812807834560644,11.622173192851243,5.726592001192903
0.30000000000000004,0.08,26.0,38.83773068093045,11.622146844071699,5.7246268121903805
0.30000000000000004,0.08,27.0,38.849716158978445,11.626026581990946,5.725223998727801
0.30000000000000004,0.08,28.0,38.816110226487666,11.619439937751807,5.725055920915163
0.30000000000000004,0.08,29.0,38.80598512338244,11.622994672984733,5.72320106924912
0.30000000000000004,0.09,0.0,38.800255415294174,11.632831185033973,5.724703166031306
0.30000000000000004,0.09,1.0,38.826509374669236,11.62064869750083,5.7246458572152985
0.30000000000000004,0.09,2.0,38.76615880767388,11.635048585282048,5.725379949328427
0.30000000000000004,0.09,3.0,38.839122016961774,11.62862307069851,5.724576428845252
0.30000000000000004,0.09,4.0,38.82578738461139,11.62171783261005,5.724054348302021
0.30000000000000004,0.09,5.0,38.84766840821759,11.62399391417421,5.725236714271974
0.30000000000000004,0.09,6.0,38.843401304114764,11.627510243552509,5.72558842704592
0.30000000000000004,0.09,7.0,38.81446285815745,11.631792834659459,5.725045505215928
0.30000000000000004,0.09,8.0,38.84321636921561,11.62737918473341,5.725638351810893
0.30000000000000004,0.09,9.0,38.841324427800565,11.622826215307839,5.72460423234327
0.30000000000000004,0.09,10.0,38.84057135030729,11.62313329539983,5.72442117464816
0.30000000000000004,0.09,11.0,38.841144209791565,11.622389264586529,5.725078128711978
0.30000000000000004,0.09,12.0,38.80721072237294,11.619333916641878,5.724218438194546
0.30000000000000004,0.09,13.0,38.78127214576564,11.63207855210558,5.7266697569144025
0.30000000000000004,0.09,14.0,38.848970643112,11.62508739893335,5.724727757492289
0.30000000000000004,0.09,15.0,38.844523569942396,11.628044613819965,5.724989724389957
0.30000000000000004,0.09,16.0,38.82710353317711,11.630546440128837,5.725185803363492
0.30000000000000004,0.09,17.0,38.73880809280916,11.621909515279198,5.728013205544517
0.30000000000000004,0.09,18.0,38.77286927603558,11.634699634559182,5.725261049271841
0.30000000000000004,0.09,19.0,38.827954662071,11.626612565402272,5.723671054266701
0.30000000000000004,0.09,20.0,38.74642146474717,11.627568753243542,5.625145648627408
0.30000000000000004,0.09,21.0,38.83256329616644,11.621206403059476,5.7252465626612254
0.30000000000000004,0.09,22.0,38.842663925669456,11.62282163686808,5.724773986098713
0.30000000000000004,0.09,23.0,38.63275310229894,11.633359617207772,5.7212541618545
0.30000000000000004,0.09,24.0,38.845022707956495,11.624046478591836,5.725577333702787
0.30000000000000004,0.09,25.0,38.72738781288012,11.626309206936163,5.721747076198019
0.30000000000000004,0.09,26.0,38.809517559995356,11.618877484287804,5.725013809438992
0.30000000000000004,0.09,27.0,38.847431173414115,11.62713769052766,5.724826924900915
0.30000000000000004,0.09,28.0,38.788218512517375,11.633733644954347,5.725263394425416
0.30000000000000004,0.09,29.0,38.84799207657549,11.62649916062618,5.725404428882934
0.4,0.01,0.0,38.41289353985491,11.621265278207291,5.323647092700341
0.4,0.01,1.0,38.841437763837504,11.628639468713205,5.725119638555402
0.4,0.01,2.0,38.51352692851763,11.612867329614225,5.622199239455542
0.4,0.01,3.0,38.265955223376956,11.626096821264678,5.419871949283003
0.4,0.01,4.0,38.555382551581516,11.626535220886398,5.6208518070173294
0.4,0.01,5.0,38.20615744199245,11.626559118120694,5.320217581227125
0.4,0.01,6.0,38.265181796609966,11.648544146603411,5.728056343904923
0.4,0.01,7.0,38.26310579271112,11.622202535688627,5.519130814049908
0.4,0.01,8.0,38.05714535807155,11.606852051351098,5.718518375002295
0.4,0.01,9.0,38.589964891870416,11.632850891593534,5.524025816468006
0.4,0.01,10.0,38.32804359526648,11.63100577322206,5.631041812857204
0.4,0.01,11.0,38.58000478458219,11.642117557659178,5.723752997008724
0.4,0.01,12.0,38.06167445912555,11.632530321202053,5.027153896872715
0.4,0.01,13.0,38.40279641808246,11.603519126114783,5.725745435834441
0.4,0.01,14.0,38.80496113113768,11.6232800978726,5.7269411989609065
0.4,0.01,15.0,38.80614586244715,11.624846553371498,5.727011753613791
0.4,0.01,16.0,38.313521753801396,12.097643324524169,5.424697757119012
0.4,0.01,17.0,38.60378305164757,11.615209782923232,5.728678271370133
0.4,0.01,18.0,38.49236658132616,11.628243315211126,5.422857160478046
0.4,0.01,19.0,38.80988224251827,11.631487698355041,5.724203052570532
0.4,0.01,20.0,38.57340016269363,11.618743076453443,5.5268243840412214
0.4,0.01,21.0,38.68906090167241,11.623495281003246,5.6273199046184725
0.4,0.01,22.0,38.61868012232657,11.60964115462955,5.724851750505243
0.4,0.01,23.0,38.83214270630045,11.62140359500801,5.725506698382985
0.4,0.01,24.0,38.822331937970716,11.631033916655934,5.724880038296808
0.4,0.01,25.0,38.50673020016231,11.621137022869954,5.730437137474767
0.4,0.01,26.0,38.5755454825563,12.097208170010463,5.726249223171746
0.4,0.01,27.0,38.79095485241726,11.63003136166955,5.723141401285609
0.4,0.01,28.0,38.83597337870607,11.622429290372093,5.724352002821275
0.4,0.01,29.0,38.73259210924076,11.625285689780359,5.728275614851606
0.4,0.02,0.0,38.61595344750285,11.614237802437236,5.623798037937819
0.4,0.02,1.0,38.84381810444392,11.627275620378093,5.72447000215352
0.4,0.02,2.0,38.71085906588488,11.632053550109228,5.62482192891598
0.4,0.02,3.0,38.58863085307085,11.642308541685326,5.724420716835203
0.4,0.02,4.0,38.727779724384725,12.099932293639583,5.724647753615612
0.4,0.02,5.0,38.69969959081084,11.629754010825437,5.721589071823667
0.4,0.02,6.0,38.84880775007404,11.624973849427315,5.724720059615902
0.4,0.02,7.0,38.610693529196794,11.640067826896201,5.723017312979088
0.4,0.02,8.0,38.81132447548482,11.619826491929203,5.725935567593574
0.4,0.02,9.0,38.55809953587923,11.626672161239693,5.52215231649576
0.4,0.02,10.0,38.832707755758975,11.62207944274476,5.7258066148081985
0.4,0.02,11.0,38.64370249379336,11.610567699159072,5.725403984923949
0.4,0.02,12.0,38.66705602290469,11.626404353273207,5.6223144281660495
0.4,0.02,13.0,38.75488863882087,11.6354173523958,5.725772631862106
0.4,0.02,14.0,38.47159644998319,11.642580498213448,5.62612889308941
0.4,0.02,15.0,38.84460706179993,11.623672130053063,5.725511663297114
0.4,0.02,16.0,38.662888515737215,12.099703459779542,5.722823613499698
0.4,0.02,17.0,38.39008899905416,11.60341457607476,5.723927437163143
0.4,0.02,18.0,38.73512193530421,11.617575733241333,5.722797182209211
0.4,0.02,19.0,38.84784637207095,11.62638911181746,5.724645844055766
0.4,0.02,20.0,38.64677222543514,11.626966049777737,5.525436973845044
0.4,0.02,21.0,38.83230450367498,11.625774030591232,5.726304494190401
0.4,0.02,22.0,38.79569005554791,11.633256551450788,5.724994181315986
0.4,0.02,23.0,38.80875566522178,11.631751251526696,5.725783922010301
0.4,0.02,24.0,38.839475939906556,11.62211187230419,5.725064327991921
0.4,0.02,25.0,38.57147116567774,11.608282864324249,5.725810351156672
0.4,0.02,26.0,38.7671330888752,11.62028312105728,5.722781176536186
0.4,0.02,27.0,38.20745923964394,11.618733194675047,5.124880339875659
0.4,0.02,28.0,38.617553995419236,11.626041953973303,5.6215828808058275
0.4,0.02,29.0,38.721858725930396,11.631068120384597,5.625242424779597
0.4,0.03,0.0,38.76968459852513,11.630267640820334,5.722735150329753
0.4,0.03,1.0,38.76363035741057,11.631894393929057,5.7229462321715125
0.4,0.03,2.0,38.749905682015836,11.626094770329946,5.625145206707554
0.4,0.03,3.0,38.71882564577772,11.637515771985543,5.7251252051788475
0.4,0.03,4.0,38.71295735869947,11.621002815218928,5.623756907875259
0.4,0.03,5.0,38.731285991729045,11.614146310540585,5.725089288296437
0.4,0.03,6.0,38.66493680928207,11.635049505545478,5.728059578137025
0.4,0.03,7.0,38.842043244752745,11.622812949178291,5.725396538229967
0.4,0.03,8.0,38.19923975658162,11.607330225590848,5.427168305121548
0.4,0.03,9.0,38.75446096138212,11.619239878460558,5.7273380897216395
0.4,0.03,10.0,38.72543871287748,11.613873000665793,5.725142026995788
0.4,0.03,11.0,38.84834812769863,11.625012593633125,5.7246579226224235
0.4,0.03,12.0,38.64206892126065,11.625804544016383,5.5259111265994285
0.4,0.03,13.0,38.763240355771416,11.635261081470734,5.724844955628397
0.4,0.03,14.0,38.78552816596646,11.633945241175285,5.725079784685595
0.4,0.03,15.0,38.79731952402252,11.625417145732765,5.727210440756747
0.4,0.03,16.0,38.843091662099006,11.622807277469633,5.7248744793763375
0.4,0.03,17.0,38.7648720158443,11.62265195200355,5.727669670565644
0.4,0.03,18.0,38.64762833095366,11.635818609493151,5.624319189592425
0.4,0.03,19.0,38.74519462921367,11.614837749828434,5.725131862519609
0.4,0.03,20.0,38.668014077600276,11.616083797413141,5.624893558739917
0.4,0.03,21.0,38.64662635196352,11.62799548483986,5.729242789028556
0.4,0.03,22.0,38.66812896573428,12.099287217746266,5.723412750329782
0.4,0.03,23.0,38.651226324709604,11.626594959029728,5.720844687973745
0.4,0.03,24.0,38.762500400357126,11.615830135075678,5.724702806082063
0.4,0.03,25.0,38.82070221727485,11.619866958004714,5.725000435928882
0.4,0.03,26.0,38.71141818757997,11.622919080686504,5.623331874351156
0.4,0.03,27.0,38.78767049918633,11.626011429363844,5.727396339680849
0.4,0.03,28.0,38.77888270956563,11.6333490442592,5.723872024469168
0.4,0.03,29.0,38.625534209365576,11.634677261905571,5.627130664688768
0.4,0.04,0.0,38.82691361045386,11.62064248672869,5.725387739132046
0.4,0.04,1.0,38.78101765983023,11.63423305122809,5.725080905520368
0.4,0.04,2.0,38.51440181954845,11.615174073984575,5.526897592697831
0.4,0.04,3.0,38.79981520640276,11.63179718896835,5.723907384850973
0.4,0.04,4.0,38.39196761282692,11.620693600406502,5.326917942370962
0.4,0.04,5.0,38.73152810289663,11.622891283232022,5.626097879022583
0.4,0.04,6.0,38.76540057270425,11.616570829207733,5.72405363383956
0.4,0.04,7.0,38.72583101507535,12.099854931596564,5.725056228676673
0.4,0.04,8.0,38.83789258835752,11.629211540067704,5.7251162516972665
0.4,0.04,9.0,38.80975787050284,11.618897588737333,5.725007265910454
0.4,0.04,10.0,38.59290687375687,11.609688139201726,5.7266061178805305
0.4,0.04,11.0,38.53858150966852,11.635849793610575,5.5261913888900995
0.4,0.04,12.0,38.78958831383105,11.620689225191557,5.726904632286984
0.4,0.04,13.0,38.71087879800463,11.61650179472674,5.722653215849994
0.4,0.04,14.0,38.732741829161945,11.614215551402129,5.725066068002893
0.4,0.04,15.0,38.84669164805562,11.624472079060814,5.724569494781192
0.4,0.04,16.0,38.830528537971,11.62500762576647,5.726358148179916
0.4,0.04,17.0,38.75394303899607,11.635177569555394,5.7240472965090525
0.4,0.04,18.0,38.81979719040882,11.620004875765744,5.724588683106159
0.4,0.04,19.0,38.80959812614182,11.621241598479667,5.723595254555869
0.4,0.04,20.0,38.83949274906776,11.623167745476088,5.7243391919665
0.4,0.04,21.0,38.76443049902938,11.618514993752521,5.723148704994445
0.4,0.04,22.0,38.523779609777506,11.619715070161,5.620837362697394
0.4,0.04,23.0,38.63618470440831,12.098055605462585,5.725041235155367
0.4,0.04,24.0,38.82690116138929,11.63011412570826,5.724432634591284
0.4,0.04,25.0,38.84984767871835,11.62616258240038,5.725136569557998
0.4,0.04,26.0,38.845852580639885,11.623444595695435,5.725230942653408
0.4,0.04,27.0,38.74029120732821,11.614593401731709,5.724928429404985
0.4,0.04,28.0,38.83861532244211,11.628453839274348,5.724455997860256
0.4,0.04,29.0,38.69061463047813,11.632887046451044,5.624086090724632
0.4,0.05,0.0,38.43159608180074,11.611601770436234,5.6286132028417875
0.4,0.05,1.0,38.84545658036248,11.623251115506068,5.725014813614783
0.4,0.05,2.0,38.70971194213582,11.625184725369987,5.626954951693318
0.4,0.05,3.0,38.84825354403026,11.625374831781402,5.724622019137625
0.4,0.05,4.0,38.82822128686884,11.628883982796703,5.726067783439714
0.4,0.05,5.0,38.57976929262579,11.608336104545996,5.725060484028404
0.4,0.05,6.0,38.67748957016028,11.620187155411596,5.622997512171818
0.4,0.05,7.0,38.64838963705295,11.637343521813124,5.727610038975199
0.4,0.05,8.0,38.74865687863112,11.624209524465744,5.625032764750067
0.4,0.05,9.0,38.78536276539467,11.623668275388361,5.727382637274432
0.4,0.05,10.0,38.75275686894805,11.623304476072619,5.727915297375754
0.4,0.05,11.0,38.747813841821895,11.628572260416872,5.727932812133073
0.4,0.05,12.0,38.82757382399177,11.630334287178338,5.725427814498278
0.4,0.05,13.0,38.74292529316389,11.636012553550055,5.724264706535221
0.4,0.05,14.0,38.85009987548554,11.626001796626422,5.725028498405454
0.4,0.05,15.0,38.82688869906014,11.620498083905565,5.72510440837818
0.4,0.05,16.0,38.84096420342574,11.626247087814113,5.724157774348455
0.4,0.05,17.0,38.7563552565305,11.625854423371445,5.722158012516263
0.4,0.05,18.0,38.8499647288651,11.624962157017007,5.725004073873628
0.4,0.05,19.0,38.841955527931354,11.62636287799561,5.724217357969312
0.4,0.05,20.0,38.84874215870896,11.626304307713815,5.725345060593572
0.4,0.05,21.0,38.781184891610266,11.622541957666003,5.727366161204271
0.4,0.05,22.0,38.847298043413765,11.6269794917944,5.724731315675966
0.4,0.05,23.0,38.84397205073598,11.622923211716781,5.725007350333676
0.4,0.05,24.0,38.81577436317679,11.631621405366046,5.725279817518818
0.4,0.05,25.0,38.82491099894309,11.630799782735577,5.724989206667878
0.4,0.05,26.0,38.753810594281475,11.635788866154957,5.7249031911347
0.4,0.05,27.0,38.79878669706473,11.620389468055855,5.723494165929942
0.4,0.05,28.0,38.80985235221887,11.632153772765625,5.725220925846398
0.4,0.05,29.0,38.845824488418565,11.624584410122806,5.72561050617516
0.4,0.060000000000000005,0.0,38.77153312114989,11.63480850067705,5.724993333867314
0.4,0.060000000000000005,1.0,38.846764882416736,11.623606072856012,5.725128441664889
0.4,0.060000000000000005,2.0,38.83052234939834,11.628372807599389,5.72399524354472
0.4,0.060000000000000005,3.0,38.84927729255247,11.626203042575906,5.724810141208527
0.4,0.060000000000000005,4.0,38.77949985466465,11.623997370130962,5.727510102104102
